1.364889253936631297e+00,2.743255446504119441e-02,-7.739577877301774718e-03
2.743255446504107645e-02,1.405614661773979535e+00,-1.503679294311665270e-02
-7.739577877301875332e-03,-1.503679294311660239e-02,1.354691370320612043e+00
